#TAXONOMY	display_taxon	Species	Genus	Family	Order	Class	Phylum	Kingdom
015e9298403aa291146770e8f397ce81	Gardnerella vaginalis	 Gardnerella vaginalis	 Gardnerella	 Bifidobacteriaceae	 Bifidobacteriales	 Actinobacteria	 Actinomycetota	Bacteria
b02d2a18c88e49427d85855babbd4605	Limosilactobacillus portuensis	 Limosilactobacillus portuensis	 Limosilactobacillus	 Lactobacillaceae	 Lactobacillales	 Bacilli_A	 Bacillota_I	Bacteria
1ec8300f544f6ee23ebad990ee6077d2	Lactobacillus iners	 Lactobacillus iners	 Lactobacillus	 Lactobacillaceae	 Lactobacillales	 Bacilli	 Bacillota	Bacteria
c8bb6f6fc15a7a049efe2191b4104d1b	Bifidobacterium vaginale F	 Bifidobacterium vaginale F	 Bifidobacterium	 Bifidobacteriaceae	 Actinomycetales	 Actinomycetes	 Actinomycetota	Bacteria
43c970675b6ccb10cb886353e61a8399	Lactobacillus iners	 Lactobacillus iners	 Lactobacillus	 Lactobacillaceae	 Lactobacillales	 Bacilli_A	 Bacillota_I	Bacteria
9458f6ba653d7a654afc9eee0fc514a6	Prevotella amnii	 Prevotella amnii	 Prevotella	 Bacteroidaceae	 Bacteroidales	 Bacteroidia	 Bacteroidota	Bacteria
8765efde7df4436b3bb843e3d5297d99	Megasphaera_C hutchinsoni	 Megasphaera_C hutchinsoni	 Megasphaera_C	 Megasphaeraceae	 Veillonellales	 Negativicutes	 Bacillota_C	Bacteria
c9283493a0588793bb437373ae76c8d3	Gardnerella vaginalis	 Gardnerella vaginalis	 Gardnerella	 Bifidobacteriaceae	 Bifidobacteriales	 Actinobacteria	 Actinomycetota	Bacteria
83b20fcabd0505605dbc60fcba749275	Megasphaera_C lornae	 Megasphaera_C lornae	 Megasphaera_C	 Megasphaeraceae	 Veillonellales	 Negativicutes	 Bacillota_C	Bacteria
9725801187de3d0620a449d8d838918a	Dialister_37762 micraerophilus	 Dialister_37762 micraerophilus	 Dialister_37762	 Dialisteraceae	 Veillonellales	 Negativicutes	 Bacillota_C	Bacteria
903cd595f82f1cd2bdf2f6719c2ae9b8	Limosilactobacillus portuensis	 Limosilactobacillus portuensis	 Limosilactobacillus	 Lactobacillaceae	 Lactobacillales	 Bacilli_A	 Bacillota_I	Bacteria
bca50e90a8f6c68b7427290f3bcbe894	Limosilactobacillus urinaemulieris	 Limosilactobacillus urinaemulieris	 Limosilactobacillus	 Lactobacillaceae	 Lactobacillales	 Bacilli_A	 Bacillota_I	Bacteria
913947c4cda7b3f63e4072179b70185e	Prevotella buccalis	 Prevotella buccalis	 Prevotella	 Bacteroidaceae	 Bacteroidales	 Bacteroidia	 Bacteroidota	Bacteria
8ed463c43e95cf4ce00639f422dfdbe4	Burkholderia-Caballeronia-Paraburkholderia arboris	 Burkholderia-Caballeronia-Paraburkholderia arboris	 Burkholderia-Caballeronia-Paraburkholderia	 Burkholderiaceae	 Burkholderiales	 Gammaproteobacteria	 Pseudomonadota	Bacteria
d1ebdd2c67ba9f3792b8ee93cd434152	Lactobacillus iners	 Lactobacillus iners	 Lactobacillus	 Lactobacillaceae	 Lactobacillales	 Bacilli_A	 Bacillota_I	Bacteria
6343524989f83c7968b99f11638961b8	Dialister_37762 micraerophilus	 Dialister_37762 micraerophilus	 Dialister_37762	 Dialisteraceae	 Veillonellales	 Negativicutes	 Bacillota_C	Bacteria
b7fb1fcfdf7208a5992e2bcc2fb73a9b	Megasphaera_C hutchinsoni	 Megasphaera_C hutchinsoni	 Megasphaera_C	 Megasphaeraceae	 Veillonellales	 Negativicutes	 Bacillota_C	Bacteria
6fc720bed928e8050e8e8e3c610c12ea	Megasphaera_C hutchinsoni	 Megasphaera_C hutchinsoni	 Megasphaera_C	 Megasphaeraceae	 Veillonellales	 Negativicutes	 Bacillota_C	Bacteria
50f910ae102098d8f97ff7e64364ad45	Megasphaera (genus)	 Unclassified	 Megasphaera	 Veillonellaceae	 Veillonellales-Selenomonadales	 Negativicutes	 Bacillota	Bacteria
086c97d3b5763143fd7b6e0bdb0456ed	Hoylesella (genus)	 Unclassified	 Hoylesella	 Prevotellaceae	 Bacteroidales	 Bacteroidia	 Bacteroidota	Bacteria
1661a5cd6048017093558f404972cc82	Limosilactobacillus portuensis	 Limosilactobacillus portuensis	 Limosilactobacillus	 Lactobacillaceae	 Lactobacillales	 Bacilli_A	 Bacillota_I	Bacteria
71220655907b11a48478d0df120feb9e	Dialister_37762 micraerophilus	 Dialister_37762 micraerophilus	 Dialister_37762	 Dialisteraceae	 Veillonellales	 Negativicutes	 Bacillota_C	Bacteria
2a9cb669b9f480df0d938c1a1d56427b	Prevotella timonensis A	 Prevotella timonensis A	 Prevotella	 Bacteroidaceae	 Bacteroidales	 Bacteroidia	 Bacteroidota	Bacteria
6b4846e29635fbd358679a6ca7566564	Clostridium_T colicanis	 Clostridium_T colicanis	 Clostridium_T	 Clostridiaceae_222000	 Clostridiales	 Clostridia_258483	 Bacillota_A_368345	Bacteria
8bf52b4ef72839262fb7e650001e2c36	Clostridium_T colicanis	 Clostridium_T colicanis	 Clostridium_T	 Clostridiaceae_222000	 Clostridiales	 Clostridia_258483	 Bacillota_A_368345	Bacteria
8e333890f8a1817203d50234d835c484	Lactobacillus crispatus	 Lactobacillus crispatus	 Lactobacillus	 Lactobacillaceae	 Lactobacillales	 Bacilli	 Bacillota	Bacteria
1d4a45e845b0d614b5679213ea17f391	Bifidobacterium vaginale C	 Bifidobacterium vaginale C	 Bifidobacterium	 Bifidobacteriaceae	 Actinomycetales	 Actinomycetes	 Actinomycetota	Bacteria
78c65466bba9ea21658545ea55611529	Enterococcus_B lactis	 Enterococcus_B lactis	 Enterococcus_B	 Enterococcaceae	 Lactobacillales	 Bacilli_A	 Bacillota_I	Bacteria
d8e7da27a208a7abd2bfd4bd444ef12a	Staphylococcus aureus	 Staphylococcus aureus	 Staphylococcus	 Staphylococcaceae	 Staphylococcales	 Bacilli	 Bacillota	Bacteria
c1bb98d3a4c2327302c357605e6c49c6	Limosilactobacillus (genus)	 Unclassified	 Limosilactobacillus	 Lactobacillaceae	 Lactobacillales	 Bacilli	 Bacillota	Bacteria
9b615dc6fed2aa613172f40d754dfb0c	Lactobacillus iners	 Lactobacillus iners	 Lactobacillus	 Lactobacillaceae	 Lactobacillales	 Bacilli_A	 Bacillota_I	Bacteria
d180844e25e254b402201e31b22975d5	Metamycoplasma hominis	 Metamycoplasma hominis	 Metamycoplasma	 Metamycoplasmataceae	 Mycoplasmatales	 Bacilli_A	 Bacillota_I	Bacteria
328818af74db87d50a9b0b4663eb75f1	Bifidobacterium_388775 vaginale	 Bifidobacterium_388775 vaginale	 Bifidobacterium_388775	 Bifidobacteriaceae	 Actinomycetales	 Actinomycetes	 Actinomycetota	Bacteria
742bd6b83ac321a2ca098fc090c0588e	KA00274 sp001552885	 KA00274 sp001552885	 KA00274	 Fastidiosipilaceae	 Saccharofermentanales	 Clostridia_258483	 Bacillota_A_368345	Bacteria
768bf5c667cf29dcbb8f969e92fdd318	Lactobacillus iners	 Lactobacillus iners	 Lactobacillus	 Lactobacillaceae	 Lactobacillales	 Bacilli_A	 Bacillota_I	Bacteria
1ba64c7b2fe9ef9de4884fcc58de3f97	Lactobacillus paragasseri	 Lactobacillus paragasseri	 Lactobacillus	 Lactobacillaceae	 Lactobacillales	 Bacilli_A	 Bacillota_I	Bacteria
5a39acd3a23fe39b65e62aa4ca41fee1	Burkholderia-Caballeronia-Paraburkholderia (genus)	 Unclassified	 Burkholderia-Caballeronia-Paraburkholderia	 Burkholderiaceae	 Burkholderiales	 Gammaproteobacteria	 Pseudomonadota	Bacteria
ca079021b002e4c8c1208e044d39052f	Megasphaera_C lornae	 Megasphaera_C lornae	 Megasphaera_C	 Megasphaeraceae	 Veillonellales	 Negativicutes	 Bacillota_C	Bacteria
d6bc13ba8c5d25ebbdec7732d366727c	Prevotella timonensis A	 Prevotella timonensis A	 Prevotella	 Bacteroidaceae	 Bacteroidales	 Bacteroidia	 Bacteroidota	Bacteria
ab7f268d10f273173473bbf8b14f4309	Fannyhessea vaginae	 Fannyhessea vaginae	 Fannyhessea	 Atopobiaceae	 Coriobacteriales	 Coriobacteriia	 Actinomycetota	Bacteria
1b53712e28c8d452c8b2ee93479fcf95	Lactobacillus iners	 Lactobacillus iners	 Lactobacillus	 Lactobacillaceae	 Lactobacillales	 Bacilli	 Bacillota	Bacteria
3324971eb8a29eb1b4d83196ca402834	Prevotella buccalis	 Prevotella buccalis	 Prevotella	 Bacteroidaceae	 Bacteroidales	 Bacteroidia	 Bacteroidota	Bacteria
736aad96482c86915e17f06fc0ed4fae	Limosilactobacillus coleohominis_A	 Limosilactobacillus coleohominis_A	 Limosilactobacillus	 Lactobacillaceae	 Lactobacillales	 Bacilli_A	 Bacillota_I	Bacteria
06f90466c1633f8cec0826836f7cd378	Lactobacillus iners	 Lactobacillus iners	 Lactobacillus	 Lactobacillaceae	 Lactobacillales	 Bacilli_A	 Bacillota_I	Bacteria
61ecbe0bda5b5363eeb2b06788bec1da	Streptococcus agalactiae	 Streptococcus agalactiae	 Streptococcus	 Streptococcaceae	 Lactobacillales	 Bacilli_A	 Bacillota_I	Bacteria
49dc02879be2e3658f2c68eec56cc1ab	Dialister_37762 sp001553355	 Dialister_37762 sp001553355	 Dialister_37762	 Dialisteraceae	 Veillonellales	 Negativicutes	 Bacillota_C	Bacteria
d94aa831a69690c36f564f6ebcd086cc	Dialister_37762 micraerophilus	 Dialister_37762 micraerophilus	 Dialister_37762	 Dialisteraceae	 Veillonellales	 Negativicutes	 Bacillota_C	Bacteria
cfe8fd84ce4e2354c2b7fe55ce07bc55	Lactobacillus iners	 Lactobacillus iners	 Lactobacillus	 Lactobacillaceae	 Lactobacillales	 Bacilli_A	 Bacillota_I	Bacteria
17c3a1962c2e01a61543dc7dba7d953c	Prevotella timonensis A	 Prevotella timonensis A	 Prevotella	 Bacteroidaceae	 Bacteroidales	 Bacteroidia	 Bacteroidota	Bacteria
872c5de6620bcaa406704ae33f61f9c2	Enterobacteriaceae (family)	 Unclassified	 Unclassified	 Enterobacteriaceae	 Enterobacterales	 Gammaproteobacteria	 Pseudomonadota	Bacteria
9da5abbe43cb495ac26782f88d54ba87	Burkholderia-Caballeronia-Paraburkholderia (genus)	 Unclassified	 Burkholderia-Caballeronia-Paraburkholderia	 Burkholderiaceae	 Burkholderiales	 Gammaproteobacteria	 Pseudomonadota	Bacteria
e574444b4f1072ac1319b997d7e72137	Enterococcus_B lactis	 Enterococcus_B lactis	 Enterococcus_B	 Enterococcaceae	 Lactobacillales	 Bacilli_A	 Bacillota_I	Bacteria
d07a86edad9696e03ef04dba12148f78	Sneathia sanguinegens	 Sneathia sanguinegens	 Sneathia	 Leptotrichiaceae	 Fusobacteriales	 Fusobacteriia	 Fusobacteriota	Bacteria
a66ed49e97182d1d6bbfc3ef7ca4173f	Dialister_37762 sp001553355	 Dialister_37762 sp001553355	 Dialister_37762	 Dialisteraceae	 Veillonellales	 Negativicutes	 Bacillota_C	Bacteria
5c481d85deecfe21bc8d81894910badf	Prevotella sp000758925	 Prevotella sp000758925	 Prevotella	 Bacteroidaceae	 Bacteroidales	 Bacteroidia	 Bacteroidota	Bacteria
3cb295e63b9fd45fa9a916eb40fa8db7	Lactobacillus jensenii	 Lactobacillus jensenii	 Lactobacillus	 Lactobacillaceae	 Lactobacillales	 Bacilli	 Bacillota	Bacteria
7e63312cd5939fbc34af4535a2424759	Prevotella timonensis A	 Prevotella timonensis A	 Prevotella	 Bacteroidaceae	 Bacteroidales	 Bacteroidia	 Bacteroidota	Bacteria
388c6d1fde5c10d7f6dc8e6f5010746e	Prevotella buccalis	 Prevotella buccalis	 Prevotella	 Bacteroidaceae	 Bacteroidales	 Bacteroidia	 Bacteroidota	Bacteria
a7af6ebfd93df322ce552abf7a07839e	Prevotella timonensis A	 Prevotella timonensis A	 Prevotella	 Bacteroidaceae	 Bacteroidales	 Bacteroidia	 Bacteroidota	Bacteria
b9a0359e55b4c15fc1c8d30656d9d538	Prevotella timonensis A	 Prevotella timonensis A	 Prevotella	 Bacteroidaceae	 Bacteroidales	 Bacteroidia	 Bacteroidota	Bacteria
864c70fcad26352d50e57cc9243cdbda	Lactobacillus iners	 Lactobacillus iners	 Lactobacillus	 Lactobacillaceae	 Lactobacillales	 Bacilli	 Bacillota	Bacteria
592b7e913970cedde0919f20e52ff0db	Peptostreptococcus (genus)	 Unclassified	 Peptostreptococcus	 Peptostreptococcaceae	 Peptostreptococcales-Tissierellales	 Clostridia	 Bacillota	Bacteria
15885b9bbb680b18d6fe0bb7a3e6c983	Veillonella_A montpellierensis	 Veillonella_A montpellierensis	 Veillonella_A	 Veillonellaceae	 Veillonellales	 Negativicutes	 Bacillota_C	Bacteria
dbf9e2066a8c2c0051f647abf0819fc1	Prevotella amnii	 Prevotella amnii	 Prevotella	 Bacteroidaceae	 Bacteroidales	 Bacteroidia	 Bacteroidota	Bacteria
658feb9d7673c05d525f3e9a2e9b9136	Burkholderia-Caballeronia-Paraburkholderia arboris	 Burkholderia-Caballeronia-Paraburkholderia arboris	 Burkholderia-Caballeronia-Paraburkholderia	 Burkholderiaceae	 Burkholderiales	 Gammaproteobacteria	 Pseudomonadota	Bacteria
25b45432a52dfccff6dd35a94b38e6d1	Limosilactobacillus portuensis	 Limosilactobacillus portuensis	 Limosilactobacillus	 Lactobacillaceae	 Lactobacillales	 Bacilli_A	 Bacillota_I	Bacteria
3822683daa6d368a7fbd59b90007dbdc	Dialister_37762 sp001553355	 Dialister_37762 sp001553355	 Dialister_37762	 Dialisteraceae	 Veillonellales	 Negativicutes	 Bacillota_C	Bacteria
3e804fc4d7f854dc70c6120070e9e0b3	Lactobacillus (genus)	 Unclassified	 Lactobacillus	 Lactobacillaceae	 Lactobacillales	 Bacilli	 Bacillota	Bacteria
31fb900c6f37d481ac28cd209de54ed1	Parvimonas sp001552895	 Parvimonas sp001552895	 Parvimonas	 Peptoniphilaceae	 Tissierellales	 Clostridia	 Bacillota_A	Bacteria
c0089458dae2c0559162e58eb2661873	Escherichia albertii	 Escherichia albertii	 Escherichia	 Enterobacteriaceae_A_725029	 Enterobacterales_737866	 Gammaproteobacteria	 Pseudomonadota	Bacteria
3a9b02cf41312d709dd05db2188cc09d	Staphylococcus haemolyticus	 Staphylococcus haemolyticus	 Staphylococcus	 Staphylococcaceae	 Staphylococcales	 Bacilli_A	 Bacillota_I	Bacteria
429372e12617ab38678b9a6e20995672	Lactobacillus jensenii	 Lactobacillus jensenii	 Lactobacillus	 Lactobacillaceae	 Lactobacillales	 Bacilli_A	 Bacillota_I	Bacteria
b6dcf2b2499fd1da6ee11a2156e5bdcf	Megasphaera_C lornae	 Megasphaera_C lornae	 Megasphaera_C	 Megasphaeraceae	 Veillonellales	 Negativicutes	 Bacillota_C	Bacteria
f1aeb763fe828800746e12880b22d939	Prevotella buccalis	 Prevotella buccalis	 Prevotella	 Bacteroidaceae	 Bacteroidales	 Bacteroidia	 Bacteroidota	Bacteria
a0e7025afe5e524143e41628dda09bf6	Moryella sp002892395	 Moryella sp002892395	 Moryella	 Lachnospiraceae	 Lachnospirales	 Clostridia	 Bacillota_A	Bacteria
d0bf6b33b0c47c0dabe421f5c7d03360	Veillonella_A montpellierensis	 Veillonella_A montpellierensis	 Veillonella_A	 Veillonellaceae	 Veillonellales	 Negativicutes	 Bacillota_C	Bacteria
9d8a7f1ca44e2a7f84d75d2a02da0399	Gardnerella vaginalis	 Gardnerella vaginalis	 Gardnerella	 Bifidobacteriaceae	 Bifidobacteriales	 Actinobacteria	 Actinomycetota	Bacteria
5c82017c88c251b6104eae8518229b25	Bifidobacterium vaginale H	 Bifidobacterium vaginale H	 Bifidobacterium	 Bifidobacteriaceae	 Actinomycetales	 Actinomycetes	 Actinomycetota	Bacteria
9b7a73ce33f4ecd39b6746699cb8d75f	Lactobacillus (genus)	 Unclassified	 Lactobacillus	 Lactobacillaceae	 Lactobacillales	 Bacilli	 Bacillota	Bacteria
d9231638c50792335f280aecee8631a6	Lactobacillus crispatus	 Lactobacillus crispatus	 Lactobacillus	 Lactobacillaceae	 Lactobacillales	 Bacilli	 Bacillota	Bacteria
4322f2526a9ccdc7faa0c81263bc4c28	Megasphaera_C lornae	 Megasphaera_C lornae	 Megasphaera_C	 Megasphaeraceae	 Veillonellales	 Negativicutes	 Bacillota_C	Bacteria
858e90034f8f780bbb9d1d3256067ffe	Prevotella timonensis A	 Prevotella timonensis A	 Prevotella	 Bacteroidaceae	 Bacteroidales	 Bacteroidia	 Bacteroidota	Bacteria
7b50f119abce6ffb8eb27c18fbe045cc	Limosilactobacillus portuensis	 Limosilactobacillus portuensis	 Limosilactobacillus	 Lactobacillaceae	 Lactobacillales	 Bacilli_A	 Bacillota_I	Bacteria
d52f82090840b9e54885bef878acc299	Enterococcus xinjiangensis	 Enterococcus xinjiangensis	 Enterococcus	 Enterococcaceae	 Lactobacillales	 Bacilli	 Bacillota	Bacteria
087a24a0dec8812e983594ef9c6254ff	Veillonella_A montpellierensis	 Veillonella_A montpellierensis	 Veillonella_A	 Veillonellaceae	 Veillonellales	 Negativicutes	 Bacillota_C	Bacteria
d528f5fa67141e91a5b6ca81137e5ae5	Bifidobacterium_388775 swidsinskii	 Bifidobacterium_388775 swidsinskii	 Bifidobacterium_388775	 Bifidobacteriaceae	 Actinomycetales	 Actinomycetes	 Actinomycetota	Bacteria
ccbefa12e4e6ad4a89b4df95c1f9bdc5	Lactobacillus iners	 Lactobacillus iners	 Lactobacillus	 Lactobacillaceae	 Lactobacillales	 Bacilli_A	 Bacillota_I	Bacteria
1deeb0bea75baa3196e9ce891bc0f0ad	Lactobacillus iners	 Lactobacillus iners	 Lactobacillus	 Lactobacillaceae	 Lactobacillales	 Bacilli_A	 Bacillota_I	Bacteria
4557e075ec5c75b269fc28e47687d303	Lactobacillus iners	 Lactobacillus iners	 Lactobacillus	 Lactobacillaceae	 Lactobacillales	 Bacilli_A	 Bacillota_I	Bacteria
6931bee9290e4b809a7df1fb0f483017	Prevotella buccalis	 Prevotella buccalis	 Prevotella	 Bacteroidaceae	 Bacteroidales	 Bacteroidia	 Bacteroidota	Bacteria
61aacf4fada3bf154ef0080612f1cae9	Lactobacillus (genus)	 Unclassified	 Lactobacillus	 Lactobacillaceae	 Lactobacillales	 Bacilli	 Bacillota	Bacteria
8a30364670c198a1a4b07a2c6e1b6832	Lactobacillus iners	 Lactobacillus iners	 Lactobacillus	 Lactobacillaceae	 Lactobacillales	 Bacilli_A	 Bacillota_I	Bacteria
7d5f7de01f99e55528a70570b75618aa	Gardnerella vaginalis	 Gardnerella vaginalis	 Gardnerella	 Bifidobacteriaceae	 Bifidobacteriales	 Actinobacteria	 Actinomycetota	Bacteria
f874c94b289955944485786086f7809e	Prevotella timonensis A	 Prevotella timonensis A	 Prevotella	 Bacteroidaceae	 Bacteroidales	 Bacteroidia	 Bacteroidota	Bacteria
3ec6f97296a656b96d56955da0adf4a9	Prevotella timonensis A	 Prevotella timonensis A	 Prevotella	 Bacteroidaceae	 Bacteroidales	 Bacteroidia	 Bacteroidota	Bacteria
e200f237c24f432f18011f77dcd71566	Prevotella timonensis A	 Prevotella timonensis A	 Prevotella	 Bacteroidaceae	 Bacteroidales	 Bacteroidia	 Bacteroidota	Bacteria
e2efddfdca0330d16ca18ada36fcb6df	UBA629 sp005465875	 UBA629 sp005465875	 UBA629	 Lachnospiraceae	 Lachnospirales	 Clostridia_258483	 Bacillota_A_368345	Bacteria
317fc642d1452d5d3bb09a134f255931	UBA629 sp005465875	 UBA629 sp005465875	 UBA629	 Lachnospiraceae	 Lachnospirales	 Clostridia_258483	 Bacillota_A_368345	Bacteria
c5b5b2f6432552300bb456c2a324cc0b	Clostridium_T colicanis	 Clostridium_T colicanis	 Clostridium_T	 Clostridiaceae_222000	 Clostridiales	 Clostridia_258483	 Bacillota_A_368345	Bacteria
da55c90958fe8df117aa45c54caddfc0	Streptococcus vestibularis	 Streptococcus vestibularis	 Streptococcus	 Streptococcaceae	 Lactobacillales	 Bacilli_A	 Bacillota_I	Bacteria
f03fb494a0774f26d05c34298aef9da4	Mageeibacillus indolicus	 Mageeibacillus indolicus	 Mageeibacillus	 Fastidiosipilaceae	 Saccharofermentanales	 Clostridia_258483	 Bacillota_A_368345	Bacteria
fa5355f92179282040f3e18b15830c43	Aerococcus christensenii	 Aerococcus christensenii	 Aerococcus	 Aerococcaceae	 Lactobacillales	 Bacilli_A	 Bacillota_I	Bacteria
b53d95313cb297d9853a586e30b7b914	KA00274 sp001552885	 KA00274 sp001552885	 KA00274	 Fastidiosipilaceae	 Saccharofermentanales	 Clostridia_258483	 Bacillota_A_368345	Bacteria
2671da1699d0e6dc8abaa72077430cc0	Lactobacillus crispatus	 Lactobacillus crispatus	 Lactobacillus	 Lactobacillaceae	 Lactobacillales	 Bacilli	 Bacillota	Bacteria
d6ad7a3f7cb76e878e8f8c10b6192090	Lactobacillus crispatus	 Lactobacillus crispatus	 Lactobacillus	 Lactobacillaceae	 Lactobacillales	 Bacilli_A	 Bacillota_I	Bacteria
76e7262bfb910cf22faef62f624fbec7	Gardnerella vaginalis	 Gardnerella vaginalis	 Gardnerella	 Bifidobacteriaceae	 Bifidobacteriales	 Actinobacteria	 Actinomycetota	Bacteria
fea1bb5017548e49af93d668f55609bb	Staphylococcus haemolyticus	 Staphylococcus haemolyticus	 Staphylococcus	 Staphylococcaceae	 Staphylococcales	 Bacilli_A	 Bacillota_I	Bacteria
5b578eef77381c41928a4755b04eabd5	Prevotella bivia	 Prevotella bivia	 Prevotella	 Bacteroidaceae	 Bacteroidales	 Bacteroidia	 Bacteroidota	Bacteria
da6a6d574b824f64af9683fc96f19d60	Ureaplasma urealyticum	 Ureaplasma urealyticum	 Ureaplasma	 Mycoplasmoidaceae	 Mycoplasmatales	 Bacilli_A	 Bacillota_I	Bacteria
2de54d4950065de0ecf19caf99a7ab11	Lactobacillus iners	 Lactobacillus iners	 Lactobacillus	 Lactobacillaceae	 Lactobacillales	 Bacilli_A	 Bacillota_I	Bacteria
4580431fb127fe39fe90c7bd99f46af5	Enterococcus faecalis	 Enterococcus faecalis	 Enterococcus	 Enterococcaceae	 Lactobacillales	 Bacilli	 Bacillota	Bacteria
c8e4cdc10429a344a516e86c11469d40	Prevotella amnii	 Prevotella amnii	 Prevotella	 Bacteroidaceae	 Bacteroidales	 Bacteroidia	 Bacteroidota	Bacteria
919d6dbe7101c47c82850203055ca2bd	Prevotella timonensis A	 Prevotella timonensis A	 Prevotella	 Bacteroidaceae	 Bacteroidales	 Bacteroidia	 Bacteroidota	Bacteria
cc80eef8c1befb45def6131dc9389698	Bifidobacterium vaginale	 Bifidobacterium vaginale	 Bifidobacterium	 Bifidobacteriaceae	 Actinomycetales	 Actinomycetes	 Actinomycetota	Bacteria
d24f18e6c82f8beecd4c977388583cb4	Lactobacillus iners	 Lactobacillus iners	 Lactobacillus	 Lactobacillaceae	 Lactobacillales	 Bacilli	 Bacillota	Bacteria
53b47e48a625a171d866b469642d5824	Dialister_37762 sp001553355	 Dialister_37762 sp001553355	 Dialister_37762	 Dialisteraceae	 Veillonellales	 Negativicutes	 Bacillota_C	Bacteria
85352b88b7c388118d9a73509ffcc4f9	Staphylococcus aureus	 Staphylococcus aureus	 Staphylococcus	 Staphylococcaceae	 Staphylococcales	 Bacilli	 Bacillota	Bacteria
6f094a89f4e464da6ab891cebcfec166	Lactobacillus iners	 Lactobacillus iners	 Lactobacillus	 Lactobacillaceae	 Lactobacillales	 Bacilli_A	 Bacillota_I	Bacteria
bfa696c8cb898913d96f16155ac0a1c2	Limosilactobacillus urinaemulieris	 Limosilactobacillus urinaemulieris	 Limosilactobacillus	 Lactobacillaceae	 Lactobacillales	 Bacilli	 Bacillota	Bacteria
c01e0ac5f9f3f9f027fdab543a3963e0	Bulleidia extructa	 Bulleidia extructa	 Bulleidia	 Erysipelotrichaceae	 Erysipelotrichales	 Bacilli_A	 Bacillota_I	Bacteria
bfcefd83fdbef7f751e5f633b0fc6ef8	Peptoniphilus_A lacrimalis	 Peptoniphilus_A lacrimalis	 Peptoniphilus_A	 Peptoniphilaceae	 Tissierellales	 Clostridia_258483	 Bacillota_A_368345	Bacteria
1eabea5d74fa5b28ae761d2fa5743df5	Dialister_37762 sp001553355	 Dialister_37762 sp001553355	 Dialister_37762	 Dialisteraceae	 Veillonellales	 Negativicutes	 Bacillota_C	Bacteria
931a8ddfec8476dbf67b38df3c6310e1	Prevotella buccalis	 Prevotella buccalis	 Prevotella	 Bacteroidaceae	 Bacteroidales	 Bacteroidia	 Bacteroidota	Bacteria
f5083f6a9d526091d41fa278dce8c08a	Lactobacillus (genus)	 Unclassified	 Lactobacillus	 Lactobacillaceae	 Lactobacillales	 Bacilli	 Bacillota	Bacteria
cd1810ebde2a484a52b4a88acb5d3d3d	Lactobacillus paragasseri	 Lactobacillus paragasseri	 Lactobacillus	 Lactobacillaceae	 Lactobacillales	 Bacilli_A	 Bacillota_I	Bacteria
166ee2a8b6f8460107096275d59024af	Lactobacillus iners	 Lactobacillus iners	 Lactobacillus	 Lactobacillaceae	 Lactobacillales	 Bacilli_A	 Bacillota_I	Bacteria
987497f237039a666b8ba671628b0aa7	Bifidobacterium vaginale E	 Bifidobacterium vaginale E	 Bifidobacterium	 Bifidobacteriaceae	 Actinomycetales	 Actinomycetes	 Actinomycetota	Bacteria
f86b5ef9fac1a97e40111c586fd66b5a	Lactobacillus iners	 Lactobacillus iners	 Lactobacillus	 Lactobacillaceae	 Lactobacillales	 Bacilli_A	 Bacillota_I	Bacteria
6780bb79324930d69917a49e8d97b592	Limosilactobacillus portuensis	 Limosilactobacillus portuensis	 Limosilactobacillus	 Lactobacillaceae	 Lactobacillales	 Bacilli_A	 Bacillota_I	Bacteria
5ad37cc20b3f8a98ab1f6fa3501fdbd5	Megasphaera_C lornae	 Megasphaera_C lornae	 Megasphaera_C	 Megasphaeraceae	 Veillonellales	 Negativicutes	 Bacillota_C	Bacteria
18a531b89f4f410f0662230f720b1e2a	Prevotella buccalis	 Prevotella buccalis	 Prevotella	 Bacteroidaceae	 Bacteroidales	 Bacteroidia	 Bacteroidota	Bacteria
9ae847de205629d7551ded45bfcf7c47	Dialister_37762 micraerophilus	 Dialister_37762 micraerophilus	 Dialister_37762	 Dialisteraceae	 Veillonellales	 Negativicutes	 Bacillota_C	Bacteria
753b6930b5573dac65d5985cc808b83e	Escherichia flexneri	 Escherichia flexneri	 Escherichia	 Enterobacteriaceae_A_725029	 Enterobacterales_737866	 Gammaproteobacteria	 Pseudomonadota	Bacteria
c6dd7892e71ac9699436432471021b62	Megasphaera_C lornae	 Megasphaera_C lornae	 Megasphaera_C	 Megasphaeraceae	 Veillonellales	 Negativicutes	 Bacillota_C	Bacteria
a2c38e97566c05c6901ff97e8c376208	Veillonella_A montpellierensis	 Veillonella_A montpellierensis	 Veillonella_A	 Veillonellaceae	 Veillonellales	 Negativicutes	 Bacillota_C	Bacteria
8019ca38102b9e2107ae678c7984beb3	Gardnerella vaginalis	 Gardnerella vaginalis	 Gardnerella	 Bifidobacteriaceae	 Bifidobacteriales	 Actinobacteria	 Actinomycetota	Bacteria
7bcb34e21fb86e8ee846146d6ef160ee	Megasphaera_C lornae	 Megasphaera_C lornae	 Megasphaera_C	 Megasphaeraceae	 Veillonellales	 Negativicutes	 Bacillota_C	Bacteria
a70a1e6c09b3b74986e4cb9c59b74a5e	UBA629 sp005465875	 UBA629 sp005465875	 UBA629	 Lachnospiraceae	 Lachnospirales	 Clostridia_258483	 Bacillota_A_368345	Bacteria
